,id,snippet_publishedAt,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_maxres_url,snippet_position,snippet_resourceId_videoId
493,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkMzOTFFNDFBQjM4QURDMkY=,2019-04-22T03:01:04.000Z,Michael FK - Mercy and Majesty,"Mercy and Majesty 🙌 
Stream & Download: http://smarturl.it/MercyAndMajesty
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

📸 Instagram: http://bit.ly/AmbientInstagram
🎁 Ambient Shop: https://teespring.com/stores/ambient

💬 Be brave enough to live life creatively. The creative place where no one else has ever been.
-Alan Alda

🧡 Michael FK
https://soundcloud.com/michaelfkofficial
https://www.facebook.com/MichaelFKMusic
https://michaelfk.bandcamp.com/music
https://vk.com/michaelfkmusic
https://www.youtube.com/c/michaelfk
https://open.spotify.com/artist/4Ppqyb0QJec1QNtK0VuuA3
https://www.instagram.com/michael.fk

💿 Suggested track: https://youtu.be/FoS4yBa2WSM

📷 Picture by Josh Millgate
https://unsplash.com/photos/cXV0Si_tbbU

✅ Check out our 24/7 livestream
https://youtube.com/c/AmbientMusicalGenre/live

Submit your music: ambientmusicalgenre@gmail.com

🖤 Ambient Releases
https://ambientmusicalgenre.bandcamp.com
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG",https://i.ytimg.com/vi/LPByd3fjXI0/default.jpg,,495,LPByd3fjXI0
494,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkUzNkUxRTIzQ0VCMzYyQTk=,2019-04-22T01:43:43.000Z,Joseph Trapanese - Arctic (Cover),"If you like this piano cover, consider buying the soundtrack for the film Arctic. 

Sheet music/Midi: http://bit.ly/ibi_cloud
---------------------------------------------------------------
spotify:           http://bit.ly/spotify_ibi
2nd channel: https://www.youtube.com/iboberlin 
itunes:            http://bit.ly/ibibibi
soundcloud: https://soundcloud.com/ibiberlin 
facebook:     http://fb.me/ibipiano
instagram:   https://instagram.com/ibiberlin",https://i.ytimg.com/vi/cLGvuo4UEpg/default.jpg,https://i.ytimg.com/vi/cLGvuo4UEpg/maxresdefault.jpg,496,cLGvuo4UEpg
495,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjEzOTU2NzBENzBFMUNDQjY=,2019-04-21T13:59:36.000Z,Memoir - Joel Sakkari,"picture by:
https://instagram.com/myyouthphotography

stalk Joel Sakkari:
https://soundcloud.com/joelsakkari
https://www.instagram.com/joelsaccharide/
https://www.facebook.com/joelsaccharide
https://www.youtube.com/joelsaccharide

stalk me:

https://instagram.com/ihazpizza

http://ihazpizza.tumblr.com
https://www.facebook.com/INESKmu
https://soundcloud.com/ihazpizza
http://www.twitter.com/ihazpizza
https://play.spotify.com/user/118120546/playlist/2f6dTjrURZtNwEnkBONe7B
https://itunes.apple.com/at/playlist/ines-k-uploads/pl.u-d2b00d2tBydEe9

lyrics:

We could have made it his far by now,
We could have found what was wrong some how,
But we couldn’t fight it, couldn’t flight it oh how?
And we decided to part.

I hoped for an answer to this,
I waited in silence and still,
But I couldn’t fight it, couldn’t fight it too long,
And I decided to move on. 

May be there is a time, a plan of God divine,
Our eyes will never see, our hearts will never know,
May be there is a time, our dreams will fall in line,
The oceans we’ll cross to see, the promises come to pass",https://i.ytimg.com/vi/rOrUdZ9Z0zs/default.jpg,https://i.ytimg.com/vi/rOrUdZ9Z0zs/maxresdefault.jpg,497,rOrUdZ9Z0zs
496,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjk3MkU2RUQ3NEY4QzdEQ0E=,2019-04-21T03:07:15.000Z,Ólafur Arnalds - ekki hugsa (live),"don't think : play

Band: 
Ólafur Arnalds
Viktor Orri Árnason
Sólveig Vaka Eyþórsdóttir
Karl James Pestka
Johanna Niederbacher
Christian Tschuggnall 

Lights: Tom Sheppard 

Sound: Jonathan Lucas 

Director/Cinematographer: Maximilian König, www.maximilian-koenig.com/",https://i.ytimg.com/vi/oSgaGlKr-pA/default.jpg,https://i.ytimg.com/vi/oSgaGlKr-pA/maxresdefault.jpg,498,oSgaGlKr-pA
497,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjMxNzQwRDQ1RUU3MTcwRkE=,2019-04-20T14:00:36.000Z,"Holly, - Miss The Feeling | Sofar Chicago","Holly, performing ""Miss The Feeling"" at Sofar Chicago on 1 February 2019 
Sofar puts on hundreds of intimate shows each month around the world. Find an upcoming date in your city: http://bit.ly/findasofar

For a new gig every day, along with playlists, features and more, subscribe to Sofar here: http://bit.ly/subscribetosofar
_________________________

Find us on Facebook and Twitter for more information -
http://www.facebook.com/sofarsounds
http://twitter.com/Sofarsounds
https://www.facebook.com/sofarsoundschicago
http://www.twitter.com/sofarchicago
http://www.instagram.com/sofarchicago
_________________________

Artist: Holly,
https://bluemarketmusic.com/holly
https://www.facebook.com/holly.band/
https://www.instagram.com/holly.band/
_________________________

Filmed by: Courtney Cimo, Justin Mendoza , Max Williams
Edited by: Max Williams
Audio by: Mystery Street Recording Company
https://www.mysterystreetrecording.com

Recording Engineer: Geramie Causley
Audio Assistant Engineer: Jamal Spradlin
Mix and Mastering Engineer: Nick Novak",https://i.ytimg.com/vi/tFcr_BgHKRs/default.jpg,https://i.ytimg.com/vi/tFcr_BgHKRs/maxresdefault.jpg,499,tFcr_BgHKRs
498,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjNDRjVENEY5OUEwRjA0RTg=,2019-04-20T13:55:39.000Z,JNR WILLIAMS - Keep Your Head Child (Demo),"JNR WILLIAMS – ‘Where We Start EP’ out now.
http://smarturl.it/JnrWhereWeStartEP

Follow JNR Williams:
Instagram: https://www.instagram.com/jnrwilliams/
Mailing list: http://smarturl.it/JNRWILLIAMSMyStory
Twitter: https://twitter.com/JNRWILLIAMS
https://www.facebook.com/JnrWilliamsmusic/
Spotify: http://smarturl.it/JWMYEVERYTHING",https://i.ytimg.com/vi/rqCmzTCI1DI/default.jpg,https://i.ytimg.com/vi/rqCmzTCI1DI/maxresdefault.jpg,500,rqCmzTCI1DI
499,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjI3NTg2N0ExMDU4NDE4REE=,2019-04-20T09:13:10.000Z,Jeremy Zucker & Chelsea Cutler - you were good to me,"you were good to me
Some of my favorite songs on Spotify :) 
https://spoti.fi/2LmT7JR

❖ IndieAir
https://www.instagram.com/indieairyt/
Facebook: https://facebook.com/IndieAirYT
Spotify: https://open.spotify.com/user/indieairyt
Soundcloud: https://soundcloud.com/ndieir

For the best in EDM and chill: https://www.youtube.com/wavemusic
.........

❖ Jeremy Zucker
https://www.instagram.com/jeremyzucker/
https://soundcloud.com/jeremyzucker
https://twitter.com/jeremyzucker
https://www.facebook.com/jeremyzuckermusic/

❖ Chelsea Cutler
https://www.instagram.com/chelseacutler/
https://soundcloud.com/chelseacutler
https://www.facebook.com/chelseacutlermusic/
https://twitter.com/chelseacutler
.........

❖ Picture by Paolo Raeli
https://www.flickr.com/photos/92474428@N06/
.........

❖ Lyrics

Jeremy Zucker & Chelsea Cutler - You Were Good To Me Lyrics

[Verse 1: Jeremy Zucker]
Lying isn't better than silence
Floating, but I feel like I'm dying

[Chorus: Jeremy Zucker & Chelsea Cutler]
Still no matter where I go
At the end of every road
You were good to me
You were good to me, yeah
I know it's easier to run
After everything I've done
You were good to me
You were good to me

[Post-Chorus: Chelsea Cutler]
You were good to me
You were good to me

[Verse 2: Chelsea Cutler]
Leaving isn't better than trying
Growing, but I'm just growing tired

[Chorus: Chelsea Cutler, Jeremy Zucker]
Now I'm worried for my soul
And I'm still scared of growing old
You were good to me
You were good to me, yeah
And I'm so used to letting go
But I don't wanna be alone
You were good to me
You were good to me, yeah, oh

[Bridge: Jeremy Zucker & Chelsea Cutler]
God only knows where our fears go
Hearts I've broke, now my tears flow
You see that I'm sorry
'Cause you were good to me
You were good to me

[Outro: Jeremy Zucker, Jeremy Zucker & Chelsea Cutler]
And now I'm closing every door
'Cause I'm sick of wanting more
You were good to me
You were good to me, yeah
Swear I'm different than before
I won't hurt you anymore
'Cause you were good to me
.........",https://i.ytimg.com/vi/RCSuOUoSiSI/default.jpg,https://i.ytimg.com/vi/RCSuOUoSiSI/maxresdefault.jpg,501,RCSuOUoSiSI
500,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjNGRkIzQUZEQUNBQTYzMDM=,2019-04-20T09:06:43.000Z,Mountains of the Moon - Bayou,"Life is ocean, we were just travellers
In the bayou, that we outgrew...



Lyrics:
A shot to the veins
Taste the rush 
I was lost on an escape to love
Untraceable

It's not the same
not enough
You and me was like a vivid dream
Why'd you wake me up?

You were my coming down
And my solid ground
Paramount

You were my coming down
And my solid ground
Paramount

Distant screams
The biggest lie
What are we if never intertwined
Forever undefined

Take my hand
Now or not at all
Sow a seed, grow a plant
Watch it spire tall
Ever higher
My love

You were my coming down
and my solid ground
Paramount

You were my coming down
and my solid ground
Paramount

Nights are longer now
And I am, I am stronger 
Without you
Without you

I have come around
Life is ocean, we were just travellers
In the bayou
In the bayou
That we outgrew 

Music:
https://soundcloud.com/mountainsofthe...
https://www.facebook.com/mtnsofthemoon
https://www.instagram.com/mtnsofthemoon/",https://i.ytimg.com/vi/n4TPnYLstWk/default.jpg,https://i.ytimg.com/vi/n4TPnYLstWk/maxresdefault.jpg,502,n4TPnYLstWk
501,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjc1ODE1QkQzQkQ4NzU0OEI=,2019-04-20T05:50:04.000Z,X - Japan - Art of Life FULL song,"Desert Rose
Why do you live alone
If you are sad
I'll make you leave this life
Are you white, blue or bloody red
All I can see is drowning in cold grey sand

The winds of time
You knock me to the ground
I'm dying of thirst
I wanna run away
I don't know how to set me free to live
My mind cries out feeling pain

I've been roaming to find myself
How long have I been feeling endless hurt
Falling down, rain flows into my heart
In the pain I'm waiting for you
Can't go back
No place to go back to
Life is lost, Flowers fall
If it's all dreams
Now wake me up
If it's all real
Just kill me

I'm making the wall inside my heart
I don't wanna let my emotions get out
It scares me to look at the world
Don't want to find myself lost in your eyes
I tried to drown my past in grey
I never wanna feel more pain
Ran away from you without saying any words
What I don't wanna lose is love

Through my eyes
Time goes by like tears
My emotion's losing the color of life
Kill my heart
Release all my pain
I'm shouting out louder
Insanity takes hold over me

Turning away from the wall
Nothing I can see
The scream deep inside
reflecting another person in my heart
He calls me from within
""All existence you see before you
must be wiped out :
Dream, Reality, Memories,
and Yourself""

I begin to lose control of myself
My lust is so blind, destroys my mind
Nobody can stop my turning to madness
No matter how you try to hold me in your heart
Why do you wanna raise these walls
I don't know the meaning of hatred
My brain gets blown away hearing words of lies
I only want to hold your love

Stab the dolls filled with hate
Wash yourself with their blood
Drive into the raging current of time
Swing your murderous weapon into the belly
""the earth""
Shout and start creating confusion
Shed your blood for pleasure
And what? For love?
What am I supposed to do?

I believe in the madness called ""Now""
Past and future prison my heart
Time is blind
But I wanna trace my love
on the wall of time, over pain in my heart
Art of life
Insane blade stabbing dreams
Try to break all truth now
But I can't heal this broken heart in pain
Cannot start to live, Cannot end my life
Keep on cry

Close my eyes
Time breathes I can hear
All love and sadness
melt in my heart


Dry my tears
Wipe my bloody face
I wanna feel me living my life
outside my walls

You can't draw a picture of yesterday, so
You're painting your heart with your blood
You can't say ""No""
Only turning the wheel of time
with a rope around your neck
You build a wall of morality and take a breath
from between the bricks
You make up imaginary enemies and are chased by them
You're trying to commit suicide
You're satisfied with your prologue
Now you're painting your first chapter black
You are putting the scraps of life together
and trying to make an asylum for yourself
You're hitting a bell at the edge of the stage
and
You are trying to kill me

I believe in the madness called ""Now""
Time goes flowing, breaking my heart
Wanna live
Can't let my heart kill myself
Still I haven't found what I'm looking for
Art of life
I try to stop myself
But my heart goes to destroy the truth
Tell me why
I want the meaning of my life
Do I try to live, Do I try to love
in my dream

I'm breaking the wall inside my heart
I just wanna let my emotions get out
Nobody can stop
I'm running to freedom
No matter how you try to hold me in your world
Like a doll carried by the flow of time
I sacrificed the present moment for the future
I was in chains of memory half-blinded
Losing my heart, walking in the sea of dreams

Close my eyes
Rose breathes I can hear
All love and sadness melt in my heart
Dry my tears
Wipe my bloody face
I wanna feel me living my life
outside my mind

Dreams can make me mad
I can't leave my dream
I can't stop myself
Don't know what I am
What lies are truth?
What truths are lies?

I believe in the madness called ""Now""
Time goes flowing, breaking my heart
Wanna live
Can't let my heart kill myself
Still I haven't found what I'm looking for
Art of life
I try to stop myself
But my heart goes to destroy the truth
Tell me why
I want the meaning of my life
Do I try to live? Do I try to love?

Art of life
An Eternal Bleeding heart
You never wanna breathe your last
Wanna live
Can't let my heart kill myself
Still I'm feeling for
A Rose is breathing love
in my life",https://i.ytimg.com/vi/0eqmkgSeYjI/default.jpg,,503,0eqmkgSeYjI
502,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkREMjBBQjc5NjkwNkI0MUY=,2019-04-20T05:49:52.000Z,King Gnu - 白日,"King Gnu 

Digital Release 「 白日 」 配信中

日本テレビ系土曜ドラマ「イノセンス 冤罪弁護士」主題歌

ダウンロード／ストリーミングはコチラから　
https://aoj.lnk.to/6fm6n

白日　　　　
作詞作曲 : 常田大希

時には誰かを
知らず知らずのうちに
傷つけてしまったり
失ったりして初めて
犯した罪を知る

戻れないよ、昔のようには
煌めいて見えたとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも

今の僕には
何ができるの？
何になれるの？
誰かのために生きるなら
正しいことばかり
言ってらんないよな

どこかの街で
また出逢えたら
僕の名前を
覚えていますか？
その頃にはきっと
春風が吹くだろう

真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いているんだ　

真っ白に全てさよなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ

もう戻れないよ、昔のようには
羨んでしまったとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも

いつものように笑ってたんだ
分かり合えると思ってたんだ
曖昧なサインを見落として
途方のない間違い探し

季節を越えて
また出逢えたら
君の名前を
呼んでもいいかな
その頃にはきっと
春風が吹くだろう　

真っ新に生まれ変わって
人生一から始めようが
首の皮一枚繋がった
如何しようも無い今を
生きていくんだ

真っ白に全てさよなら
降りしきる雪よ
今だけはこの心を凍らせてくれ
全てを忘れさせてくれよ

朝目覚めたら
どっかの誰かに
なってやしないかな
なれやしないよな
聞き流してくれ

忙しない日常の中で
歳だけを重ねた
その向こう側に
待ち受けるのは
天国か地獄か

いつだって人は鈍感だもの
わかりゃしないんだ肚の中
それでも愛し愛され
生きて行くのが定めと知って

後悔ばかりの人生だ
取り返しのつかない過ちの
一つや二つくらい
誰にでもあるよな
そんなんもんだろう
うんざりするよ

真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いて行くんだ

真っ白に全てさようなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ",https://i.ytimg.com/vi/ony539T074w/default.jpg,https://i.ytimg.com/vi/ony539T074w/maxresdefault.jpg,504,ony539T074w
503,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkZFRTAzNjNFQ0ZDRkIzMDA=,2019-04-20T05:37:53.000Z,The John Brothers Piano Company Monterey Jazz - 4K UHD Anamorphic,"(Select 2160p 4K for Ultra HD best picture & sound)
Performing in 2011 at the Monterey Jazz Festival, John Steven Morgan and John Thatcher Boomer III presented their street show for the first time to a festival audience. The unique original music of The John Brothers Piano Company has been described as ""a throwback sound that evokes the honky-tonk ghosts of Barbary Coast"" (SF Chronicle). The explosive symphonic experience births from a simple combination of piano and clarinet reflective of BeBop Jazz, Contemporary pop, and russian classical music with an ever present sentimentality for the roaring 20s. 

The musical piece in the video is entitled ""Rocketship"" and is written & performed by Thatcher.

Captured & edited by Daniel Joseph Reed

#MontereyJazz
#Piano
#Anamorphic
#JohnStevenMorgan
#JohnThatcherBoomer
#UHD
#4K


About the video:
Most segments were acquired using vintage 2x anamorphic lenses and the resulting wider then CinemaScope format was squeezed into 1080p. The resulting footage was de-squeezed to supply the full resolution of 3840 horizontal pixels in a frame size twice as wide as full HD in an aspect ratio of 3.55:1

The resolution matches well with the width of Ultra HD. The resulting black space at the top and bottom is the result of picture cut off and is not a matte; it is an anamorphic presentation. 

Some non-anamorphic segments were enlarged to fill the frame.",https://i.ytimg.com/vi/e-xwK8DbmF4/default.jpg,https://i.ytimg.com/vi/e-xwK8DbmF4/maxresdefault.jpg,505,e-xwK8DbmF4
504,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjhBQjkwMzVEODZFRUYwODQ=,2019-04-20T05:37:28.000Z,東京 渋谷区にジャズ演奏家　Tokyo jazz street artists in Shibuya,,https://i.ytimg.com/vi/gJoqMeH_BqE/default.jpg,https://i.ytimg.com/vi/gJoqMeH_BqE/maxresdefault.jpg,506,gJoqMeH_BqE
505,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkRCNkYzMERBRDY3QTM3MkI=,2019-04-20T05:37:01.000Z,Rom Draculas - Incredible street musicians in Florence  (Libertango - Astor Piazzola),A wonderful rendition of Astor Piazzola's Libertango.,https://i.ytimg.com/vi/TWLb_QWoAlU/default.jpg,https://i.ytimg.com/vi/TWLb_QWoAlU/maxresdefault.jpg,507,TWLb_QWoAlU
506,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkMwRTE1MUU0QjVGMTlDMUI=,2019-04-20T05:36:26.000Z,CZARDAS por ROMDRACULAS DE FIRENZE,"Excelentes musicos callejeros de Florencia,nivel superior",https://i.ytimg.com/vi/0TUL9E4puEg/default.jpg,https://i.ytimg.com/vi/0TUL9E4puEg/maxresdefault.jpg,508,0TUL9E4puEg
507,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjUzMzA4M0YyNjkxMTc2RjA=,2019-04-20T05:36:03.000Z,"Green Book Soundtrack - ""Backwoods Blues"" - The Orange Bird Blues Band","""Backwoods Blues"" was written by Kris Bowers and performed by The Orange Bird Blues Band for the motion picture ""Green Book""",https://i.ytimg.com/vi/oph00MVxGv8/default.jpg,https://i.ytimg.com/vi/oph00MVxGv8/maxresdefault.jpg,509,oph00MVxGv8
